   300    0.39798E+04    0.87792E+01    0.11647E+03    0.15095E+07    0.62601E+03
   301    0.39467E+04    0.89521E+01    0.11681E+03    0.15034E+07    0.62124E+03
   302    0.39136E+04    0.91258E+01    0.11712E+03    0.14973E+07    0.61651E+03
   303    0.38805E+04    0.93009E+01    0.11739E+03    0.14912E+07    0.61182E+03
   304    0.38473E+04    0.94768E+01    0.11762E+03    0.14852E+07    0.60718E+03
   305    0.38141E+04    0.96534E+01    0.11782E+03    0.14793E+07    0.60259E+03
   306    0.37808E+04    0.98308E+01    0.11798E+03    0.14733E+07    0.59804E+03
   307    0.37475E+04    0.10009E+02    0.11810E+03    0.14674E+07    0.59354E+03
   308    0.37142E+04    0.10189E+02    0.11820E+03    0.14615E+07    0.58908E+03
   309    0.36809E+04    0.10368E+02    0.11825E+03    0.14557E+07    0.58467E+03
   310    0.36476E+04    0.10548E+02    0.11826E+03    0.14499E+07    0.58029E+03
   311    0.36144E+04    0.10729E+02    0.11824E+03    0.14441E+07    0.57596E+03
   312    0.35812E+04    0.10910E+02    0.11818E+03    0.14384E+07    0.57168E+03
   313    0.35480E+04    0.11092E+02    0.11808E+03    0.14327E+07    0.56743E+03
   314    0.35149E+04    0.11274E+02    0.11795E+03    0.14270E+07    0.56322E+03
   315    0.34817E+04    0.11456E+02    0.11778E+03    0.14214E+07    0.55906E+03
   316    0.34487E+04    0.11639E+02    0.11757E+03    0.14158E+07    0.55493E+03
   317    0.34158E+04    0.11821E+02    0.11732E+03    0.14102E+07    0.55084E+03
   318    0.33830E+04    0.12004E+02    0.11704E+03    0.14047E+07    0.54679E+03
   319    0.33503E+04    0.12187E+02    0.11672E+03    0.13992E+07    0.54278E+03
   320    0.33177E+04    0.12370E+02    0.11637E+03    0.13937E+07    0.53881E+03
   321    0.32851E+04    0.12552E+02    0.11597E+03    0.13883E+07    0.53487E+03
   322    0.32528E+04    0.12734E+02    0.11555E+03    0.13829E+07    0.53098E+03
